feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,label
-0.09008,0.54699,-0.31086,-1.74536,-1.82431,1.41117,-0.35527,2.36235,-0.02645,-0.07354,-0.94662,-0.29964,0.26059,-2.14853,0.6583,-1.48234,5.0
0.03556,-0.07973,-0.03164,-0.02663,0.05731,0.1968,-0.34502,-0.16552,-0.10227,-0.027,-0.72627,-0.01407,0.24275,-0.29057,-0.3812,0.52778,5.0
-0.09642,0.41541,-0.28751,-0.83427,-1.30399,0.85503,-0.35527,1.22438,0.40401,0.21258,0.58882,-0.28959,0.32971,-1.24154,-0.13478,-0.97981,5.0
-0.0812,-0.06951,-0.37007,0.21121,0.2421,-0.33074,0.60343,0.00464,-0.26261,0.28265,-0.80536,-0.37059,0.27344,0.02329,-0.70947,-1.48234,5.0
-0.02586,0.00296,-0.41418,-0.75651,-0.62558,0.24983,-0.3297,0.08804,0.96381,0.6009,-0.58508,-0.40762,0.21327,0.57489,-0.49061,0.40215,5.0
0.05576,0.85863,-0.39682,-1.44818,-1.48602,0.74202,-0.35527,1.00574,-0.10058,0.68703,-0.41964,-0.39065,0.28354,-0.81463,-0.19436,0.1046,5.0
0.0615,-0.66669,-0.31388,0.54717,0.30118,-1.09383,0.22082,-1.18598,-0.28951,0.98601,-0.5568,-0.30505,0.25477,0.21286,-0.86397,-0.27627,5.0
0.0705,0.57929,-0.38617,-1.21863,-1.3552,0.62212,-0.35527,0.82138,0.76735,0.92888,-0.7289,-0.38398,0.15377,-0.66074,0.48805,-1.00937,5.0
3.35085,0.1207,1.54364,-0.66185,-0.27728,-0.31216,-0.04849,-0.75527,-0.22056,1.00863,-0.17537,1.46506,-1.69211,1.98361,0.22657,-0.28912,5.0
0.08212,0.79507,-0.34324,-1.31395,-1.49077,0.83837,-0.35527,1.27196,0.68683,0.54659,-0.88302,-0.33314,0.21219,-1.48267,0.0441,-1.18082,5.0
-0.08229,1.73769,-0.33793,-0.60057,-1.34508,-1.26157,-0.13741,-1.16917,0.64052,3.67823,0.72903,-0.32675,-0.80697,2.56255,-0.60784,-0.8123,5.0
0.35676,-0.60444,4.15133,-0.79175,-0.66976,-0.38403,-0.09163,-0.56584,0.32778,1.59939,-0.65467,4.52036,-0.32692,1.34823,-0.21655,-0.66743,5.0
0.59754,0.61455,0.73747,-1.80436,-1.70481,1.0624,-0.35049,1.60249,0.3544,0.49402,-0.43843,0.79731,-0.11065,-1.46153,1.13913,-0.55625,5.0
-0.11549,0.0091,-0.42394,-1.48052,-1.46554,1.18555,-0.35527,1.70441,-0.7037,-0.66794,-0.44594,-0.41082,0.32971,-0.57572,-0.60784,-1.48234,5.0
-0.06529,0.23342,-0.40317,-1.16547,-1.12894,1.53708,-0.35527,2.24309,-0.46371,-0.50402,-0.87324,-0.38455,-0.91936,1.16827,2.2708,-1.48234,5.0
0.01683,0.72951,-0.35186,-0.85787,-0.99172,-0.42349,-0.27748,-0.59939,0.6892,1.99861,-0.38927,-0.34984,0.19893,0.36085,-0.67355,-1.41222,5.0
-0.03731,0.85729,-0.39918,-0.35776,-0.9003,-0.60943,-0.32934,-0.75934,0.8565,1.65608,5.90366,-0.37603,-0.18336,1.49626,-0.0689,-0.7587,5.0
-0.0074,0.59178,0.00234,-1.75351,-1.60302,0.54372,-0.34106,0.89423,0.01129,1.46506,-0.66523,0.00071,0.1108,-1.77394,0.80892,-1.40085,5.0
0.14948,-0.071,-0.41456,0.17975,0.04282,0.7708,-0.20793,0.97361,-0.39782,-0.59735,-0.75226,-0.40077,0.23918,-0.97175,-0.64856,-0.17139,5.0
0.52444,0.88903,-0.38906,-1.51206,-1.36612,1.1888,-0.13049,1.82737,0.33558,-0.04932,-0.74478,-0.3729,-7.65872,3.74121,4.24615,-0.41244,5.0
-0.11015,1.60485,-0.42394,-1.27288,-1.32353,-2.47266,-0.35527,-2.12011,0.10985,5.75154,6.30411,-0.41082,0.12214,3.33988,-0.65712,1.03031,5.0
0.0557,-0.22359,-0.40258,0.01489,-0.33427,0.5629,0.3669,1.34111,-0.50208,-0.64679,-0.82996,-0.40346,0.23197,-1.90859,0.47325,-0.57779,5.0
0.40315,0.87715,-0.35453,-1.23232,-1.00152,0.79392,-0.20035,0.78513,0.60152,0.31973,-0.65381,-0.34416,-7.2263,3.50617,2.50527,-0.99991,5.0
-0.06801,-0.04304,-0.412,-0.2338,-0.43916,-0.0538,-0.18858,-0.30371,0.56739,0.87579,-0.57105,-0.40502,-0.57023,0.77451,0.24216,-0.8793,5.0
-0.01682,-0.11176,-0.4012,-0.32327,-0.61883,0.87888,-0.35527,1.04151,-0.45801,-0.36209,-0.22581,-0.39588,0.24613,-1.57282,-0.34125,0.45193,5.0
0.01666,0.41094,-0.36145,0.11904,-0.51106,1.02642,-0.29686,1.50005,-0.33066,0.2778,-0.86718,-0.33189,-0.09287,-0.33098,0.78308,0.02525,5.0
-0.11564,-1.16923,-0.28518,-0.41026,0.35231,0.35876,-0.35527,-0.25878,2.45862,-0.03397,0.48747,-0.29545,0.32971,-0.96507,2.77317,0.02525,1.0
-0.11564,0.14474,-0.42394,2.51789,1.99616,-0.43197,-0.35527,-1.10658,-0.7037,-1.12498,1.33591,-0.41082,0.32971,0.57554,-1.19221,1.53284,1.0
-0.11704,0.7138,-0.42394,-0.40501,-0.70396,1.11155,-0.35527,1.82055,5.4233,-0.06807,1.53128,-0.41082,0.32971,-0.58001,0.39394,-1.48234,1.0
-0.10329,1.16405,3.94064,-0.4541,0.52218,-1.41926,2.71611,0.09864,-0.02055,-0.77145,0.54368,3.90062,0.25999,-0.17786,0.94299,0.77905,1.0
-0.11403,-0.34246,-0.40163,0.97592,0.77738,0.17927,-0.35527,-0.04734,0.86481,-0.85441,1.2452,-0.41082,0.32971,0.12104,1.0284,0.67136,1.0
-0.11408,-0.72509,-0.42394,0.71075,1.29538,-0.35173,-0.35527,-1.01099,-0.7037,-0.07626,-0.00172,-0.41082,0.32971,0.76049,-0.452,1.53284,1.0
-0.11549,-0.45913,-0.42394,-0.36753,0.16411,-0.19199,-0.35527,-0.91408,-0.7037,-0.24651,2.38952,-0.41082,-0.83968,0.25262,1.58355,-1.48234,1.0
-0.1178,0.23525,-0.42394,0.75303,-0.73276,0.33321,-0.35527,-0.56683,-0.7037,-1.12498,0.30522,-0.41082,-0.22611,0.2115,-1.19221,1.53284,1.0
-0.11643,1.57097,-0.42394,0.73478,0.02715,0.15397,-0.35527,-0.70573,-0.7037,-1.12498,0.64742,-0.41082,0.32971,-0.0484,-0.0819,1.53284,1.0
-0.1154,0.93424,-0.42394,-1.43661,-1.79471,0.71911,-0.35527,-0.07395,-0.7037,-0.57948,1.51109,-0.41082,0.32971,4.65992,1.27514,-1.48234,1.0
-0.11537,-0.12009,-0.42394,3.01759,1.90203,-0.41399,-0.35527,-1.19047,-0.7037,-1.12498,-0.01356,-0.41082,0.32971,-0.24079,-0.49827,1.53284,1.0
-0.11725,1.10897,-0.42394,0.88731,1.29808,-0.34669,-0.35527,-1.15449,-0.7037,-1.12498,0.02936,-0.41082,0.32971,0.26804,-1.19221,-1.48234,1.0
-0.10652,-1.10826,-0.42394,0.64638,0.635,-0.0485,-0.35527,-0.5893,-0.7037,-0.42866,-0.00547,-0.41082,0.30028,0.94736,-0.25127,1.53284,1.0
-0.11749,0.78269,-0.42394,0.12444,2.00675,-1.22651,-0.35527,-2.31303,-0.7037,-1.12498,-0.53314,-0.41082,0.32971,-0.66252,-1.19221,-1.48234,1.0
-0.11441,0.20936,6.03153,0.11054,0.77495,0.43992,-0.35527,-0.19717,-0.7037,-0.03397,1.0807,6.51095,0.32971,-0.16164,2.89839,1.53284,1.0
-0.10972,0.36638,-0.42394,0.12351,0.37609,0.24966,-0.35527,-0.08153,-0.7037,-0.57053,-0.29532,-0.41082,0.2477,-0.41744,0.91354,1.03031,1.0
-0.11233,-0.48011,-0.42394,0.60667,1.4165,-0.46435,-0.35527,-1.25354,-0.7037,0.01506,-0.08984,-0.41082,0.32971,0.13612,-0.88379,0.02525,1.0
-0.1133,-0.30848,-0.42394,1.13312,1.15151,-0.4969,-0.35527,-1.25686,0.56123,-0.47038,-0.16011,-0.41082,0.32971,0.64792,-1.19221,1.53284,1.0
-0.11586,-0.41945,-0.42394,0.63122,-0.64268,0.3811,-0.35527,0.30131,2.26696,-0.10009,1.06682,-0.41082,0.32971,-0.87134,3.24901,1.53284,1.0
-0.11283,0.8891,-0.26534,-0.84706,-1.08942,0.76972,-0.35527,1.18511,0.77047,-0.1078,0.45033,-0.24948,-0.34731,-0.10339,0.23126,-1.48234,1.0
-0.11499,-0.11496,-0.14078,-0.07184,0.16952,0.36834,-0.35527,0.42031,3.70223,-0.36495,0.39513,0.07137,0.32971,0.78009,-1.19221,0.02525,1.0
-0.11507,0.62386,3.27967,0.13388,0.95085,-0.15918,-0.35527,-0.92634,1.60294,0.06871,0.96707,3.03921,0.32971,0.7643,1.27514,1.53284,1.0
-0.11447,0.08713,-0.32505,-0.55303,-0.35438,0.7942,-0.35527,0.5358,-0.7037,-1.12498,0.14727,-0.33708,0.32971,-0.25913,0.25602,1.53284,1.0
-0.11715,-1.83157,-0.42394,-0.14574,-0.14696,0.36951,-0.35527,-0.06422,-0.7037,-1.12498,0.76434,-0.41082,0.06642,0.89956,0.04146,1.53284,1.0
-0.11712,-3.11573,-0.42394,0.34289,1.5058,-0.66961,-0.35527,-1.61728,-0.7037,0.56608,0.36261,-0.41082,0.32971,-0.84705,2.50881,-1.48234,1.0
-0.11646,-0.24609,-0.42394,0.0495,-1.409,1.13939,-0.35527,1.52325,-0.7037,-1.12498,0.19467,-0.41082,0.32971,-0.07396,-1.19221,1.53284,1.0
-0.11126,0.42465,0.74941,-0.0433,0.8447,-1.82274,2.46268,-0.80408,0.5141,-0.2847,-0.00028,0.43327,0.26757,-0.13209,1.09371,0.67136,1.0
-0.11602,0.93333,-0.42394,-0.01553,0.03385,0.35797,-0.35527,-0.14904,-0.7037,-0.59652,-0.48811,-0.41082,0.32971,0.79682,2.97144,1.53284,1.0
-0.11403,-0.44809,-0.40163,1.98024,0.98219,-0.11736,-0.35527,-0.53874,-0.7037,-0.62761,0.61582,-0.41082,0.25614,-0.28602,-0.72958,0.77905,1.0
-0.11371,0.65401,-0.31976,-0.12195,-0.13432,0.40994,-0.35527,0.1533,-0.7037,-0.01609,0.66728,-0.17631,0.32971,-1.52481,1.0284,0.77905,1.0
-0.0914,-0.39209,0.3024,1.2508,1.26132,-0.27257,-0.00612,-0.71734,0.09548,-0.80331,1.3645,0.1334,-0.74417,0.72262,0.2177,0.77905,1.0
-0.11522,0.19724,-0.42394,0.57351,0.37609,0.15025,-0.35527,-0.05752,1.47479,-0.3734,0.53,-0.41082,0.21854,-1.6542,0.82653,0.02525,1.0
-0.09503,0.58574,-0.3555,-0.6329,-0.66065,0.79369,-0.35527,0.77088,-0.3068,-0.30341,0.09884,-0.33842,-4.65242,0.79135,1.76861,-0.97981,1.0
-0.10951,0.21265,-0.42394,-0.57485,-1.04148,0.62633,-0.35527,0.71245,0.22114,0.47036,-0.08338,-0.41082,0.32971,0.56988,0.51595,0.02525,1.0
-0.11707,-0.9,-0.42394,-0.24323,-0.14696,0.57682,-0.35527,0.6085,-0.7037,-0.25777,0.39318,-0.41082,0.32971,0.64413,0.6583,-1.48234,1.0
-0.1132,0.64448,-0.3863,-0.02446,0.37609,0.65866,-0.35527,0.45179,-0.7037,-0.87445,-0.39237,-0.35784,0.18149,-0.47474,-0.05343,0.02525,1.0
-0.11265,-0.01061,-0.42394,0.30131,0.75222,0.18757,-0.35527,0.02083,0.55313,-0.25777,0.26051,-0.41082,0.32971,0.6513,0.39394,0.77905,1.0
-0.1163,-0.71644,-0.42394,0.81815,0.50209,0.85386,-0.35527,0.79739,-0.7037,-1.12498,0.84469,-0.41082,0.32971,-0.35709,-0.0819,0.52778,1.0
-0.11382,-0.20118,-0.42394,0.081,0.56162,0.49839,-0.35527,0.07516,-0.7037,-0.84077,-0.59029,-0.41082,0.32971,-0.06711,-0.11772,-1.48234,1.0
-0.11543,0.78491,-0.42394,-1.00637,-1.09606,1.01481,-0.35527,1.1248,-0.7037,-0.64182,-0.53314,-0.41082,0.18678,0.24512,1.47252,1.53284,1.0
-0.11065,0.49503,-0.42394,-0.10106,0.15401,0.44633,-0.35527,0.34536,1.24718,-0.28366,-0.30725,-0.41082,0.32971,-0.49598,-0.26695,-1.48234,2.0
-0.11051,-0.30453,-0.41142,-0.29845,-0.37363,0.04237,-0.35527,-0.27718,0.22551,0.63821,-0.41685,-0.37692,0.18746,0.72883,-0.58659,0.02525,2.0
-0.1106,-0.19443,-0.42394,0.62451,1.39701,-0.31555,-0.35527,-0.90044,0.15248,-0.23883,0.17702,-0.41082,0.32971,0.81685,-0.70237,0.14122,2.0
0.07636,-0.88504,0.05601,0.46628,0.77555,-0.70086,0.27819,-0.87514,0.31121,0.24966,-0.04339,0.01016,0.26641,0.22088,-0.22916,0.4247,2.0
-0.10075,-0.97037,-0.42394,1.68514,2.08099,-1.05734,0.72486,-1.28402,-0.30357,-0.84889,0.06222,-0.41082,0.32971,0.18461,-0.5193,0.52778,2.0
-0.09403,-0.23135,0.03557,-0.56716,-0.27177,0.71316,-0.35527,0.70644,-0.05341,-0.33974,0.69394,0.03992,-0.00213,0.12735,0.7576,0.44738,2.0
-0.08126,0.21048,0.25053,-0.66564,-0.37292,0.93142,-0.34115,0.91948,0.05921,-0.24765,0.15401,0.2664,0.0572,0.67352,2.6986,0.72879,2.0
-0.10823,-0.06837,-0.42394,1.56886,1.90387,-0.68361,1.02386,-0.2017,-0.7037,-0.8763,-0.42704,-0.41082,0.25614,-0.78867,-0.01103,-1.48234,2.0
-0.11088,-0.28327,0.90126,0.99009,1.50351,0.055,-0.35527,-0.37409,-0.7037,-0.50441,1.02064,0.83595,0.14613,0.77322,-0.0819,1.19782,2.0
-0.11419,-0.26444,-0.42394,1.94699,1.71125,-0.62529,-0.35527,-1.51481,-0.7037,-1.12498,0.87762,-0.41082,0.32971,0.37059,-0.85575,0.02525,2.0
-0.10975,0.36572,-0.42394,-0.27686,0.02344,0.35273,-0.35527,-0.26125,-0.7037,-0.97466,0.16408,-0.41082,-1.53785,-0.25131,-0.56373,1.53284,2.0
-0.10775,-0.65801,1.14169,-0.27152,0.06683,0.70603,-0.35527,0.53304,-0.7037,-0.46698,-0.3303,0.95289,0.32971,-0.10169,0.54945,1.53284,2.0
-0.11038,-0.08606,-0.42394,1.01233,0.88011,-0.18431,-0.32304,-0.62919,0.09656,-0.71084,1.91833,-0.41082,0.28887,0.79682,-0.10898,-0.47728,2.0
-0.10992,-0.32833,-0.22563,0.52306,0.5609,0.38974,-0.35527,0.20981,0.10985,-0.8443,-0.49028,-0.23275,0.32971,-0.49786,-0.78846,-0.47728,2.0
-0.11086,0.80335,-0.42394,-0.21942,-0.16032,-0.11552,-0.35527,-0.22476,0.27174,1.56726,-0.68208,-0.41082,0.18038,-0.20508,-0.69874,-1.48234,2.0
-0.0928,-1.05389,4.27598,0.16873,0.21437,0.11558,-0.02808,-0.27726,-0.38746,-0.41583,-0.01257,4.14601,0.26516,0.26511,0.84916,0.52778,2.0
-0.11296,-0.12662,1.55665,-0.38215,0.24483,0.71151,-0.35527,0.58987,-0.7037,-0.8868,-0.48076,1.20101,0.11834,-0.20035,-0.02347,1.53284,2.0
-0.11174,-0.00484,1.94248,-0.15056,0.13711,0.49776,-0.35527,0.28701,0.44963,-0.32919,-0.1852,1.60871,0.212,-0.44033,0.25602,1.53284,2.0
-0.11264,-0.29142,-0.42394,-0.27979,-0.07876,-0.13163,-0.35527,-0.66735,0.58619,0.65509,-0.35267,-0.41082,0.32971,-0.27389,1.0284,1.53284,2.0
-0.08466,-0.58311,1.23552,0.56893,1.27508,-0.02594,0.25851,-0.06742,-0.47275,-0.76645,0.00442,1.18143,0.30614,0.17764,0.43135,-0.42703,2.0
-0.08335,-0.14839,0.05343,0.59557,0.66743,-0.28122,-0.35527,-0.79845,0.30382,0.12637,0.15147,0.05229,0.2783,0.14897,-0.32749,0.77905,2.0
-0.11819,1.23734,-0.42394,-0.95629,-0.54032,-0.86171,-0.35527,-1.0443,23.80427,3.10268,0.84469,-0.41082,0.32971,2.20158,0.6583,-1.48234,2.0
-0.08599,-0.08845,1.25419,-0.87765,-0.43685,0.88226,-0.35527,0.81939,-0.17664,-0.76131,0.12413,1.06967,0.20868,1.16962,0.46753,1.15594,2.0
-0.11028,0.15169,-0.42394,-0.32354,-0.56331,0.46305,-0.35527,0.36084,0.22994,-0.15866,-0.22252,-0.41082,0.23442,-0.29684,0.01465,1.53284,2.0
-0.06671,-0.85055,-0.31137,0.19092,0.47364,-0.14957,0.01553,-0.32599,0.15875,-0.25713,-0.18177,-0.26924,0.27103,-0.37187,-0.18021,-0.91699,2.0
-0.10332,10.11056,2.17889,-1.3555,-0.16394,-6.53292,10.48516,0.12019,-0.7037,0.09161,-0.59081,-0.35936,0.32971,-0.53819,0.23126,-1.48234,2.0
-0.11053,0.37712,-0.42394,-0.10685,0.56486,0.65866,-0.35527,0.4021,-0.7037,-1.12498,-0.56267,-0.41082,0.32971,-1.41235,0.25602,0.77905,2.0
-0.08914,-1.41242,-0.4,0.87599,1.27085,-0.39332,0.09236,-0.68024,-0.47085,-0.80364,-0.38625,-0.38533,0.30594,0.47813,-0.53502,-1.14732,2.0
-0.0722,0.46802,-0.42394,-0.93381,-0.81091,0.94266,-0.35527,1.09348,-0.1467,-0.42037,-0.30203,-0.41082,0.24444,0.6999,0.08002,1.53284,2.0
0.02329,0.29178,-0.34168,-0.71609,-0.38738,0.70371,-0.14739,0.74746,0.1026,-0.07024,-0.41246,-0.32748,-3.59265,1.13431,1.32189,0.45047,2.0
-0.111,-0.23365,2.68241,-0.1365,0.69472,0.60815,-0.35527,0.4504,-0.7037,-0.20592,-0.60321,2.2325,0.32971,-0.30407,0.11403,1.53284,2.0
-0.11438,0.09739,-0.39976,0.72989,-0.01712,0.63412,-0.35527,0.51489,-0.7037,-1.12498,-0.20597,-0.34752,0.32971,-0.7715,-0.68753,-1.48234,2.0
-0.04315,-0.09531,5.98056,-0.89579,-0.31582,0.68316,-0.35527,0.26971,-0.21989,-0.24867,0.17847,6.44605,0.31736,0.55351,0.34605,0.2913,2.0
-0.09234,-0.66241,-0.4201,-0.15764,0.79611,0.36491,-0.35527,-0.00644,-0.11668,-0.51741,-0.49751,-0.41082,0.32971,0.3343,-0.60267,-0.35165,2.0
-0.02166,-0.4425,-0.28067,0.44009,0.82383,-0.12141,0.07677,-0.30565,-0.06531,-0.42295,0.29533,-0.25944,-1.13619,0.45305,0.05047,0.95641,2.0
-0.05328,-0.06126,-0.42394,-0.10872,0.00382,0.00944,-0.14551,-0.20815,-0.11739,0.18984,-0.56632,-0.41082,0.25192,-0.77591,-0.04362,-0.47728,2.0
-0.10965,-0.40826,1.88272,0.31717,0.23833,0.19909,-0.35527,-0.07075,0.99382,0.04632,0.22945,1.69468,0.32971,-0.0121,-0.57537,1.1021,2.0
-0.10745,-1.09688,3.17458,-0.03079,0.86888,-0.054,-0.35527,-0.79602,-0.05016,-0.44855,-0.10788,3.2608,0.32971,0.2115,0.1251,1.53284,2.0
-0.06952,-1.31486,-0.41984,1.06142,1.07759,-0.6514,0.24622,-0.72324,0.70481,-0.1774,-0.40479,-0.40568,0.32971,0.34813,-0.3602,0.46866,2.0
-0.11519,1.05219,-0.42394,-0.18119,-0.49536,0.67839,-0.35527,0.56497,1.71685,-0.70743,-0.59918,-0.41082,0.32971,-0.95914,-1.19221,-1.48234,2.0
-0.11391,-0.42177,-0.42394,0.28567,-0.8373,0.76018,-0.35527,0.7298,1.09505,-0.81469,0.77476,-0.41082,0.05435,-0.28602,3.12564,0.52778,3.0
0.13297,0.72577,-0.38195,-1.31237,-1.29794,1.03416,-0.3448,1.24228,0.08072,-0.36466,0.10782,-0.37266,-2.0433,0.81239,0.95343,0.86895,3.0
-0.11642,-0.34096,2.41577,0.35989,-0.23691,1.06524,-0.35527,1.38205,-0.7037,-0.43475,0.68734,1.92469,0.32971,-0.90792,1.58355,1.53284,3.0
-0.11036,-0.23037,-0.42394,-0.6074,-1.022,0.82357,-0.35527,0.88427,1.48696,-0.18025,-0.54394,-0.41082,0.32971,-1.28896,0.39394,0.02525,3.0
-0.10904,-0.59725,-0.40277,1.79474,1.21613,-1.32238,1.30683,-0.89382,-0.7037,-0.33538,-0.20651,-0.41082,0.32971,0.68785,-0.9609,-1.48234,3.0
-0.10731,0.38579,2.02051,-0.55904,-0.30448,0.85386,-0.35527,0.7876,0.07744,-0.58599,0.08281,1.75488,0.24999,-0.36458,2.0533,0.32677,3.0
0.07085,0.14298,0.15124,-0.40028,-0.01677,-0.58714,1.14451,0.05032,0.22663,-0.03371,-0.1346,0.12371,-1.31758,0.84407,0.26293,0.00054,3.0
-0.07204,0.0279,-0.38717,0.15002,-0.13813,0.06227,-0.33829,-0.20318,1.33537,-0.06976,-0.21024,-0.38221,0.00155,0.75583,0.02073,0.14122,3.0
-0.07376,-1.01851,-0.41496,0.50343,0.4972,0.02699,-0.35527,-0.46384,-0.22314,-0.37892,-0.35685,-0.40497,0.31336,-0.20687,-0.78331,0.60509,3.0
-0.11749,0.32803,-0.42394,-0.59604,-0.12794,0.41511,-0.35527,-0.41404,-0.7037,-1.12498,-0.03195,-0.41082,0.32971,0.12266,1.0284,-1.48234,3.0
0.50442,-0.8681,2.58114,0.01338,0.53599,-0.37808,0.16324,-0.64195,-0.24295,-0.11055,-0.20794,2.46124,0.28145,0.36617,-0.01407,0.05802,3.0
-0.09852,0.25806,-0.41892,-0.79323,-1.04148,0.94876,-0.35527,1.23218,0.13959,-0.17944,-0.65414,-0.41082,0.30819,-0.72199,-0.11772,1.53284,3.0
-0.08744,-0.72306,-0.41748,0.86233,1.19945,-0.44136,0.00019,-0.82647,-0.02606,-0.30673,-0.57813,-0.39434,0.27208,0.71556,-0.80934,1.23132,3.0
-0.02318,-0.65314,1.66237,-0.01112,0.24945,0.40178,-0.08751,0.36883,-0.37362,-0.79759,-0.4688,1.68737,0.29602,-0.26439,0.07208,0.07724,3.0
-0.10699,-0.12483,1.03883,-0.28953,-0.32218,-0.06067,-0.35527,-0.48966,-0.04355,0.81092,-0.44782,1.27496,0.06022,0.3606,0.23387,-1.48234,3.0
-0.04335,-0.11918,1.4971,-0.68703,-0.46395,0.62159,-0.05067,0.84047,-0.36721,-0.52517,-0.2382,1.46323,0.27247,-0.49143,0.29216,1.19782,3.0
-9e-05,0.06688,-0.41205,-0.39009,-0.24533,0.21945,-0.09747,0.12525,0.21218,-0.33503,0.30175,-0.39411,-0.54492,-0.05968,0.02117,0.35299,3.0
0.01657,-0.70653,0.56698,1.99592,1.49567,-1.32585,0.46113,-1.45157,0.03431,0.28388,0.8715,0.36994,-0.08454,1.6128,-0.44354,0.15986,3.0
-0.05058,-0.88461,-0.36918,1.14711,0.77926,-0.22564,-0.14998,-0.62997,-0.60243,-0.61836,-0.15148,-0.35909,0.32971,0.272,-0.4369,0.84757,3.0
-0.09229,0.0564,-0.42394,0.61543,0.8027,-0.23665,0.46716,-0.16161,-0.09196,-0.43906,-0.60794,-0.41082,0.18923,-0.73246,-0.00963,1.53284,3.0
-0.09498,-0.45531,-0.42394,1.28629,1.27308,-0.93152,0.4157,-1.15997,-0.39925,0.24048,-0.37592,-0.41082,0.29864,-0.45617,-0.85828,0.43641,3.0
-0.11472,-0.31606,-0.42394,0.3303,-0.15446,0.9254,-0.35527,1.11221,1.45085,-0.75332,-0.84042,-0.41082,0.10982,-1.47365,-0.60784,-1.48234,3.0
-0.10913,1.01075,-0.42394,-0.97459,-0.73745,0.71725,-0.35527,0.61256,-0.7037,-0.03397,-0.54874,-0.41082,0.2375,-1.1355,0.95677,0.77905,3.0
-0.0848,-0.12908,3.33466,0.0819,0.79104,-0.31106,0.59643,-0.08041,-0.45893,-0.06938,-0.30471,3.29491,0.27975,-0.22362,-0.1287,0.40215,3.0
-0.09358,-1.18112,1.5429,-0.53261,0.07798,0.51929,-0.35527,0.21349,-0.05769,-0.45635,-0.00525,1.29777,0.18137,-0.6019,0.51071,0.58068,3.0
0.00131,-1.0877,1.33264,0.6171,0.88173,-0.55515,0.33223,-0.62698,-0.10992,-0.3363,-0.39631,1.28525,0.3085,0.51535,-0.50998,-0.56468,3.0
-0.08349,0.65726,-0.40386,-1.06277,-0.95977,0.78963,-0.35527,0.70644,-0.45038,0.01113,-0.64619,-0.41082,0.21337,-0.77061,0.74524,0.52778,3.0
-0.1007,-1.05992,-0.42394,0.64963,0.82333,-0.17153,0.76638,0.45537,0.21678,-0.33105,-0.57984,-0.41082,0.30622,-0.57698,0.084,-0.35165,3.0
1.3789,-0.0769,-0.27972,-0.05155,-0.10998,-0.25482,0.13434,-0.3648,-0.1307,0.11583,-0.45707,-0.26207,-3.00373,0.62084,-0.1541,0.4635,3.0
-0.09782,-1.61649,-0.40453,0.93123,1.55668,-0.52296,-0.06307,-1.02264,-0.04467,-0.44287,-0.63364,-0.37475,0.32971,0.56744,-0.65179,0.40215,3.0
-0.10292,-0.06962,-0.42394,0.31822,-0.09967,0.66345,-0.35527,0.66264,-0.22197,-0.70949,-0.68635,-0.41082,0.32971,-1.18226,0.00812,0.02525,3.0
0.00254,-0.65999,-0.41647,0.49042,0.56142,-0.7151,0.43613,-0.77159,-0.09968,0.08367,-0.66917,-0.40641,0.29889,0.51031,-0.82178,-0.55459,3.0
-0.11628,0.45009,-0.42394,-0.70242,-1.67361,1.02964,-0.35527,1.45542,-0.7037,0.20134,0.23664,-0.41082,-0.06264,0.12717,0.47325,-1.48234,3.0
-0.10084,1.01274,-0.41826,-0.98177,-0.67916,0.48191,-0.35527,0.51954,0.64536,0.27131,-0.32339,-0.39441,0.26087,-0.14161,-0.36362,-0.8793,3.0
-0.0863,0.57013,-0.25237,-0.20553,-0.54788,0.76626,-0.35527,0.9402,0.82805,-0.33229,-0.75736,-0.27112,0.29063,-1.25845,-0.03564,0.9298,3.0
0.10486,0.0011,1.52973,0.0524,0.05123,-0.33562,0.63576,0.06648,-0.15521,0.09238,-0.22056,1.45001,0.0405,0.09462,0.18536,-0.21791,3.0
-0.10801,0.14853,-0.4144,-0.83716,-0.8061,0.82249,-0.35527,0.93268,0.10648,-0.14668,-0.74134,-0.41082,-0.00103,-0.63429,-0.33813,-1.48234,3.0
-0.06318,-0.26612,-0.41486,0.64836,0.76087,-0.41713,-0.05571,-0.78496,-0.57647,-0.0276,-0.00236,-0.41082,0.28426,-0.3587,-0.69166,-0.47728,3.0
-0.09826,1.07195,-0.18092,-0.97651,-0.72403,0.47068,-0.35527,0.53827,0.94044,0.78943,0.3558,-0.1859,-0.76096,0.36253,0.42699,1.53284,3.0
-0.08138,-1.45659,3.73084,-0.44793,0.43631,0.11088,-0.14984,-0.19648,0.18047,0.05705,-0.54922,3.54846,0.1718,1.31179,0.22362,-1.48234,3.0
-0.0982,-0.35768,-0.40416,-0.54375,-0.50187,-0.05111,-0.35527,-0.2618,1.07546,0.53232,-0.34531,-0.38485,0.25708,0.63377,-0.22204,-0.38591,4.0
-0.11399,0.34622,-0.42394,0.07581,-0.2871,0.69966,0.16497,1.03502,-0.7037,-0.76131,0.03549,-0.41082,-8.06137,-0.0728,1.42027,-1.48234,4.0
-0.10304,0.23274,-0.41745,-0.345,-0.62035,0.27183,-0.35527,0.02456,-0.20607,0.42015,-0.83261,-0.39266,0.30431,-0.25763,-0.17443,-0.47728,4.0
